filename,width,height,class,xmin,ymin,xmax,ymax
23845638_1297961820315574_3927527113611699899_o.jpg,2030,1441,license_plate,599,957,975,1037
72572768_2194282974016783_3203380200712699904_o.jpg,2048,1326,license_plate,1246,705,1569,805
13626409_877696539008773_8796414422678674152_n.jpg,543,960,license_plate,452,439,517,454
13626409_877696539008773_8796414422678674152_n.jpg,543,960,license_plate,358,458,397,486
13626409_877696539008773_8796414422678674152_n.jpg,543,960,license_plate,161,476,208,509
14855913_958012757643817_3661873434507362909_o.jpg,1420,962,license_plate,515,721,824,795
10710243_585818564863240_8818205167064699775_o.jpg,2048,1790,license_plate,751,1319,1276,1472
58684834_1912952955483121_4414135239551483904_o.jpg,1072,980,license_plate,331,538,658,619
11753679_708658709245891_5553980726335329339_n.jpg,637,402,license_plate,275,356,381,381
17358557_1082501981861560_9195521259939753225_o.jpg,2048,1611,license_plate,647,974,1440,1140
13901521_900398593405234_5418690952305022891_n.jpg,759,758,license_plate,336,365,573,411
26757125_1342955669149522_3801758475593526772_o.jpg,1011,716,license_plate,483,350,567,369
11228030_779391948839233_3937541555449791011_n.jpg,533,960,license_plate,222,674,329,718
23632433_1294323230679433_4208829729592260674_o.jpg,1732,1970,license_plate,247,917,615,1118
83214318_2425598497551895_1496952761588121600_n.jpg,909,705,license_plate,261,399,479,445
21728617_1238242616287495_6318966020022284935_o.jpg,1785,1628,license_plate,605,809,869,885
10923216_634394863338943_7290176203041810327_n.jpg,539,960,license_plate,290,306,370,356
24993598_1316311338480622_4645495322462980816_n.jpg,632,486,license_plate,329,380,490,418
11700814_707186156059813_5170873207326115001_n.jpg,720,960,license_plate,296,410,393,433
10374981_610509799060783_2709683063533131295_n.jpg,610,458,license_plate,458,270,529,328
14138817_912887378823022_2595823844027770773_o.jpg,1376,868,license_plate,1066,544,1245,619
1465802_682400145205081_7129673411996841181_o.jpg,1536,2048,license_plate,582,1227,888,1299
14500182_932448826866877_4750963421317841818_o.jpg,1054,453,license_plate,761,270,833,322
44088638_1649463295165423_130441983595380736_n.jpg,559,536,license_plate,236,286,368,316
41447958_1613641712080915_312015015978729472_o.jpg,2048,1645,license_plate,727,1047,1292,1173
66770416_2034790943299321_1418184302625030144_o.jpg,1510,1466,license_plate,1040,681,1222,779
56225987_1878241155620968_3967824541916332032_o.jpg,2048,1238,license_plate,1243,576,1654,704
12772045_802004209911340_2875169449754407111_o.jpg,2048,1536,license_plate,173,994,344,1072
72635270_2206598469451900_404716683857494016_n.jpg,744,591,license_plate,11,243,62,257
72635270_2206598469451900_404716683857494016_n.jpg,744,591,license_plate,431,372,546,402
13235652_851513994960361_1686931374939794450_o.jpg,1101,805,license_plate,786,372,866,394
13235652_851513994960361_1686931374939794450_o.jpg,1101,805,license_plate,385,576,594,629
20431563_1201696726608751_1945112608522488003_n.jpg,474,445,license_plate,245,284,331,314
16864164_1064138383697920_1475428388829350331_n.jpg,413,356,license_plate,106,250,173,271
12232703_758841604227601_2523303945051052036_o.jpg,1300,998,license_plate,732,664,965,734
10275285_782926205152474_2825041008223993485_o.jpg,2024,1313,license_plate,151,688,290,781
31946994_1452126591565762_875280198524731392_o.jpg,1440,1055,license_plate,261,569,477,633
11999726_735430443235384_141661829919985341_o.jpg,1682,1081,license_plate,1353,475,1450,532
20545364_1205461066232317_472491291774480154_o.jpg,1592,1456,license_plate,648,1248,1198,1397
68886306_2108909369220811_1535445937827086336_o.jpg,1718,1068,license_plate,333,500,592,571
12065871_752197161558712_6205817426321451757_n.jpg,540,960,license_plate,176,494,333,534
16266076_1036069406504818_3764998201925644077_n.jpg,697,450,license_plate,502,251,576,275
65306241_2010197269092022_1312013260823724032_o.jpg,1079,1554,license_plate,552,921,914,1030
13962837_896705900441170_6799511827854310421_o.jpg,2048,1947,license_plate,1,513,126,541
13962837_896705900441170_6799511827854310421_o.jpg,2048,1947,license_plate,864,1302,1536,1436
17523576_1093434980768260_2615202998895690051_n.jpg,527,348,license_plate,227,235,347,271
60333042_1944576022320814_6362404496043147264_o.jpg,1610,1318,license_plate,563,874,936,951
11075304_664833630295066_5073626797094286861_o.jpg,2048,1360,license_plate,600,759,779,808
30710246_1434304603347961_3516246596560105060_n.jpg,640,747,license_plate,228,346,409,395
29744644_1421331327978622_7982581107405135624_o.jpg,1566,1731,license_plate,139,693,350,759
23561718_1295126527265770_9131314442020215845_n.jpg,555,580,license_plate,292,331,437,356
17966986_1114434802001611_4106090327672922466_o.jpg,1097,1008,license_plate,1036,641,1076,672
17966986_1114434802001611_4106090327672922466_o.jpg,1097,1008,license_plate,379,353,643,546
16602007_1055739547871137_4851841105195935013_o.jpg,1404,951,license_plate,846,450,983,497
82297505_2396224307155981_3141288837766971392_o.jpg,1639,1105,license_plate,284,666,578,771
58443266_1902298409881909_2214088527652585472_o.jpg,2048,1426,license_plate,907,871,1285,1002
42117763_1622245137887239_6136074614490529792_n.jpg,836,943,license_plate,458,609,646,666
1902863_483290045116093_607620437_n.jpg,300,233,license_plate,99,182,214,203
50567746_1779544705490614_1943485955709075456_n.jpg,855,333,license_plate,232,227,294,247
46436445_1696411893803896_5375821547187470336_o.jpg,2048,1367,license_plate,225,752,479,873
22549009_1270032609775162_2880174090455125849_o.jpg,1343,1188,license_plate,748,679,981,742
62342543_1986227691488980_8055558596437475328_o.jpg,1085,1072,license_plate,256,476,483,536
81746003_2356875087757570_4150177600490176512_n.jpg,781,759,license_plate,303,382,485,420
53754270_1853199628125121_1020360916723564544_o.jpg,2040,1434,license_plate,966,829,1334,931
78953771_2308994889212257_4782740508399108096_n.jpg,540,580,license_plate,213,400,347,429
70361372_2128091293969285_329865535716065280_n.jpg,704,716,license_plate,349,484,490,508
32769568_1461735727271515_1281048848722034688_o.jpg,2048,1947,license_plate,8,505,130,545
32769568_1461735727271515_1281048848722034688_o.jpg,2048,1947,license_plate,848,1283,1546,1433
20842223_1216893741755716_7620514493043628766_n.jpg,815,568,license_plate,144,378,295,416
64299118_1985753871536362_8679458173058285568_n.jpg,840,482,license_plate,2,293,44,310
64299118_1985753871536362_8679458173058285568_n.jpg,840,482,license_plate,637,315,687,332
12186510_755464034565358_5120806692189045243_o.jpg,2048,1152,license_plate,247,64,282,72
12186510_755464034565358_5120806692189045243_o.jpg,2048,1152,license_plate,112,75,145,85
12186510_755464034565358_5120806692189045243_o.jpg,2048,1152,license_plate,910,527,1117,606
20643394_1210624799049277_894827211476662932_o.jpg,994,781,license_plate,185,517,342,565
23032711_1283518188426604_1881734615904238176_n.jpg,897,678,license_plate,575,406,750,479
1795307_671791366265959_6816288769799385150_o.jpg,1148,725,license_plate,209,485,367,540
42776248_1632094216902331_1145212923073789952_o.jpg,1049,852,license_plate,210,458,361,538
73539240_2229344943843919_8226324073764880384_o.jpg,2048,1577,license_plate,1132,958,1447,1039
70376526_2155939831184431_217481398519332864_o.jpg,2023,1584,license_plate,521,1057,972,1166
53639385_1847074968737587_6390112030149312512_o.jpg,2048,1347,license_plate,368,615,662,694
25440166_1322527601192329_8236311161087779920_o.jpg,2048,1509,license_plate,745,729,1212,832
83942131_2431232640321814_3993104208319479808_o.jpg,1677,1458,license_plate,1053,724,1356,804
13886951_889004227878004_1469611963568532583_n.jpg,648,519,license_plate,280,249,335,267
16649100_1060155110762914_4777626097055386275_n.jpg,658,514,license_plate,329,285,429,309
17264449_1078638062247952_5217538928038892318_n.jpg,800,650,license_plate,273,482,464,525
10344364_519245601520537_2069642916235559594_o.jpg,1536,2048,license_plate,464,824,611,927
54236965_1856249977820086_6867177004316229632_o.jpg,1600,1200,license_plate,727,716,1005,782
13920209_895198037258623_8730071201755079050_o.jpg,2048,1152,license_plate,993,884,1407,1016
27356071_1355343131244109_3297839411304080481_o.jpg,1225,1544,license_plate,255,700,451,760
69222475_2108813339230414_6054730850187083776_n.jpg,774,630,license_plate,125,454,282,525
11856389_725077960937299_936618631344953568_o.jpg,1245,676,license_plate,754,332,972,397
81040021_2357377104374035_8741110465792311296_n.jpg,472,498,license_plate,184,340,313,370
15129463_979891298789296_6856813816575545062_o.jpg,1080,1920,license_plate,575,1092,779,1127
58864865_1922013987910351_7085657485243056128_o.jpg,1822,877,license_plate,1428,306,1612,371
67533358_2053417224770026_5853763270208389120_o.jpg,1850,1425,license_plate,266,973,530,1045
13147735_839051546206606_1864182710781457673_o.jpg,1440,970,license_plate,682,652,847,700
10698465_585934578184972_8793951587781826835_n.jpg,960,540,license_plate,510,495,572,540
13173047_842113989233695_8678545850725566652_o.jpg,1624,1153,license_plate,224,729,403,795
12037968_738965762881852_347586959364980948_n.jpg,959,719,license_plate,647,342,787,377
27539984_1364232170355205_6132099944053620612_n.jpg,591,496,license_plate,400,225,440,233
66441144_2036778786433870_2317371418695696384_o.jpg,1080,750,license_plate,853,361,943,387
71500207_2180106355434445_8336433969943805952_o.jpg,1959,1540,license_plate,147,1026,556,1208
1979935_491104064334691_914051087_o.jpg,2048,1536,license_plate,555,956,774,1030
5937_459226684189096_1042907193_n.jpg,599,401,license_plate,46,318,121,346
12828306_807078979403863_993934152203417152_o.jpg,2048,1203,license_plate,822,610,861,618
12828306_807078979403863_993934152203417152_o.jpg,2048,1203,license_plate,1204,668,1290,685
17353489_1083292958449129_2510043877352437943_n.jpg,960,646,license_plate,412,450,520,478
60575238_1950955355016214_8032816164784570368_o.jpg,1530,1132,license_plate,1090,770,1310,850
22449789_1267316563380100_7389342526478819801_n.jpg,630,414,license_plate,122,253,183,272
11223882_741367625974999_945203317177490734_o.jpg,2048,1295,license_plate,1367,666,1562,731
51506016_1804749366303481_3504950496177684480_n.jpg,725,446,license_plate,440,210,535,232
13047926_830429433735484_4331582821493395123_o.jpg,1288,1044,license_plate,131,593,282,646
26734189_1344689338976155_2369156083646947060_n.jpg,649,714,license_plate,363,369,423,387
13503082_866834760094951_7667863376951691215_o.jpg,1600,1200,license_plate,683,781,921,849
11781655_716348121810283_365908492085217_n.jpg,960,542,license_plate,374,362,472,386
22555423_1272599399518483_8790920100845842818_o.jpg,1993,1208,license_plate,1672,627,1826,730
75604012_2276057985839281_7583838648940888064_o.jpg,965,738,license_plate,559,386,729,432
36484306_1512794652165622_6734350678216409088_n.jpg,444,521,license_plate,230,216,310,237
66307943_2033845576727191_7122828825167134720_o.jpg,1706,1279,license_plate,1024,640,1361,775
69542887_2107519372693144_4345276721839210496_n.jpg,860,699,license_plate,774,288,827,301
69542887_2107519372693144_4345276721839210496_n.jpg,860,699,license_plate,343,342,501,377
67149023_2056630244448724_6088455006409719808_n.jpg,445,516,license_plate,84,223,188,271
29872458_1422614644516957_1976695046640099879_o.jpg,1800,1349,license_plate,1713,798,1798,825
29872458_1422614644516957_1976695046640099879_o.jpg,1800,1349,license_plate,666,923,1182,1022
21994121_1246535692124854_9036637547286728239_o.jpg,2048,1318,license_plate,182,569,406,684
70538254_2148985205213227_5801419576059101184_o.jpg,2048,1225,license_plate,1739,826,1932,942
10321152_523520051093092_2303781313186436053_o.jpg,1020,682,license_plate,738,423,840,455
46454459_1693945334050552_2351214378008707072_o.jpg,1667,1446,license_plate,908,761,1240,864
23632400_1295128940598862_311999377700717764_o.jpg,1035,1017,license_plate,364,476,583,517
40632805_1604844489627304_7915534197207334912_n.jpg,662,526,license_plate,555,273,578,279
40632805_1604844489627304_7915534197207334912_n.jpg,662,526,license_plate,207,286,310,333
61436707_1967107896734293_3084489888142196736_o.jpg,1580,1470,license_plate,604,1006,1083,1116
20106636_1188372341274523_789683001694714181_n.jpg,958,824,license_plate,294,532,530,605
18403846_1135180989926992_2733039747500245863_o.jpg,1206,750,license_plate,973,491,1123,549
1010364_501325356645895_9079688287286161042_n.jpg,571,761,license_plate,252,412,370,447
71188974_2169549036490177_4022476750922448896_n.jpg,913,792,license_plate,226,390,391,428
13235258_845287722249655_7559895491736337021_o.jpg,1678,1013,license_plate,450,618,514,643
13235258_845287722249655_7559895491736337021_o.jpg,1678,1013,license_plate,809,714,943,745
17352224_1088779711233787_5516787619070491852_n.jpg,438,380,license_plate,273,190,373,223
26173668_1332622023516220_4444636308709175353_o.jpg,1883,2048,license_plate,555,1361,1116,1521
50321171_1781831195261965_485188599864623104_n.jpg,634,545,license_plate,295,333,425,365
20294302_1200545030057254_3176059958844851157_n.jpg,843,466,license_plate,115,331,222,370
13055069_834549866656774_7009706767555793663_o.jpg,1215,806,license_plate,703,496,876,554
23755560_1295968863848203_4287748719685821592_n.jpg,800,600,license_plate,509,330,600,369
11999080_738384849606610_7590724671825923566_n.jpg,500,367,license_plate,177,281,295,309
49049243_1747194418725643_6149924402256412672_n.jpg,662,408,license_plate,130,237,236,269
14581408_960159524095807_1768393290014640754_n.jpg,743,588,license_plate,305,290,441,331
1911256_669541989824230_5714459518244475154_o.jpg,1600,1064,license_plate,174,584,429,657
27709356_1366177660160656_7173948036466348288_o.jpg,1738,1371,license_plate,1185,907,1544,1046
22791527_1274148102696946_1133902079741205973_o.jpg,1936,2048,license_plate,722,1338,1361,1464
69809223_2127615730683508_3333188917150089216_n.jpg,525,493,license_plate,201,291,307,324
21366614_1233035976808159_3122280655826749253_o.jpg,1899,1151,license_plate,192,753,407,845
28059402_1381872301924525_2626325472298652301_n.jpg,780,520,license_plate,181,229,238,240
28059402_1381872301924525_2626325472298652301_n.jpg,780,520,license_plate,509,345,629,371
46507343_1698839813561104_4254335719968866304_n.jpg,607,408,license_plate,154,182,243,233
44815502_1663636900414729_6245482493969956864_n.jpg,640,480,license_plate,260,326,412,358
13962825_896006220511138_7879416900152749825_o.jpg,1931,1503,license_plate,1612,498,1714,530
13962825_896006220511138_7879416900152749825_o.jpg,1931,1503,license_plate,506,1037,831,1112
1483105_450519675059797_1060352118_n.jpg,800,531,license_plate,3,336,31,352
1483105_450519675059797_1060352118_n.jpg,800,531,license_plate,687,354,753,370
1483105_450519675059797_1060352118_n.jpg,800,531,license_plate,326,346,396,363
42195891_1624413981003688_4606481943993778176_n.jpg,479,467,license_plate,275,131,369,190
31841574_1448629218582166_6790342195464372224_o.jpg,1552,1099,license_plate,314,882,538,966
70741530_2159556617489419_3802971005467492352_o.jpg,2048,1215,license_plate,1336,663,1673,771
84343829_2423742494404162_5584076376702451712_o.jpg,1030,732,license_plate,259,287,466,336
1537995_500607140051050_8897726717428906574_o.jpg,780,1040,license_plate,682,202,751,227
1537995_500607140051050_8897726717428906574_o.jpg,780,1040,license_plate,298,550,428,652
83770376_2416250161820062_1349946244478271488_n.jpg,617,380,license_plate,444,242,530,266
70415044_2134859343292480_4053995016236826624_n.jpg,868,754,license_plate,365,520,621,585
13131629_839471736164587_3375418071774005636_o.jpg,1804,937,license_plate,1259,299,1337,333
13131629_839471736164587_3375418071774005636_o.jpg,1804,937,license_plate,598,554,775,603
29665441_1415825191862569_4134864920708273269_o.jpg,2048,1365,license_plate,794,863,1252,956
49756151_1770028429775575_9212416425686204416_n.jpg,751,504,license_plate,174,302,305,332
68552642_2095068977271517_3433527165730160640_n.jpg,720,960,license_plate,101,530,229,553
60132037_1938219802956436_5111531816959868928_n.jpg,550,544,license_plate,215,323,339,352
19702642_1182678101843947_6024334941226770435_o.jpg,1698,1463,license_plate,762,888,1151,998
14196044_911891932255900_7315933917394733933_o.jpg,1511,896,license_plate,647,673,950,737
12778969_798549653590129_9216789259607595062_o.jpg,2048,1536,license_plate,700,855,948,923
15540734_1011136918998067_3467021292081920176_o.jpg,2048,1636,license_plate,968,1291,1460,1404
17554007_1094072507371174_2843505552055982494_n.jpg,879,630,license_plate,310,366,432,412
12604688_783687671742994_2846326635559182187_o.jpg,1340,893,license_plate,553,513,730,555
12573106_783277875117307_2118901687022783983_n.jpg,949,628,license_plate,244,376,360,406
12188099_754153934696368_8631498125844142234_o.jpg,1366,819,license_plate,565,485,763,544
29662393_1415869618524793_6323948951811264582_o.jpg,1045,1044,license_plate,338,682,622,750
53563455_1848803271898090_3911557000005156864_o.jpg,1086,600,license_plate,695,267,843,306
47571629_1718389344939484_4707178483040649216_o.jpg,1187,1142,license_plate,173,293,207,305
47571629_1718389344939484_4707178483040649216_o.jpg,1187,1142,license_plate,504,643,820,738
37920725_1550192475092506_6959235840144834560_o.jpg,1157,995,license_plate,460,517,775,593
83192372_2421591034619308_9013100870518177792_o.jpg,1579,1063,license_plate,896,778,1222,865
12065976_747432225368539_2783995147819113625_n.jpg,522,404,license_plate,114,255,221,280
71520992_2172739299504484_5223074325250179072_o.jpg,1426,1069,license_plate,430,559,860,664
10911380_630306980414398_2672554770352461711_o.jpg,1235,931,license_plate,36,428,80,439
10911380_630306980414398_2672554770352461711_o.jpg,1235,931,license_plate,166,463,233,479
10911380_630306980414398_2672554770352461711_o.jpg,1235,931,license_plate,535,518,640,541
12771791_799252443519850_4682925255018931626_o.jpg,2048,1536,license_plate,579,788,909,863
460284_547057432072687_621071040089555823_o.jpg,1869,1247,license_plate,228,494,276,507
460284_547057432072687_621071040089555823_o.jpg,1869,1247,license_plate,652,923,1080,1016
44461927_1658572800921139_7425973075822247936_n.jpg,636,244,license_plate,278,113,312,128
44461927_1658572800921139_7425973075822247936_n.jpg,636,244,license_plate,521,136,577,156
14095944_909733229138437_8102110726406280889_n.jpg,302,370,license_plate,39,298,82,316
79380992_2336824819762597_1253680634212122624_o.jpg,965,942,license_plate,473,453,685,523
73381154_2225461467565600_9075544412192243712_o.jpg,1284,945,license_plate,267,583,481,643
54515424_1846195222158895_8696381276212428800_o.jpg,1067,897,license_plate,593,620,744,685
57176952_1897940290317721_4629952961013874688_o.jpg,1127,1137,license_plate,402,587,706,656
13173318_839538206157940_1699888265412591243_o.jpg,1415,978,license_plate,493,740,842,816
10006188_498080316970399_73865037561932748_n.jpg,640,640,license_plate,391,529,516,555
21151614_1226773837434373_1639991478291167173_n.jpg,656,631,license_plate,226,427,472,476
48373896_1733987023379716_3317986867520995328_n.jpg,522,404,license_plate,114,256,222,281
60472814_1948202301958186_5239303576437653504_o.jpg,2048,1029,license_plate,1571,448,1803,534
54798912_1866627263449024_1903092926456528896_n.jpg,511,350,license_plate,297,200,351,216
1491291_616619408449822_1822508941126445021_o.jpg,1730,1582,license_plate,631,724,1104,814
48365335_1735217196590032_138991296386695168_o.jpg,1493,1493,license_plate,587,1071,1052,1231
40694449_1604845669627186_3842200158712365056_o.jpg,1085,753,license_plate,196,524,375,569
13680366_889983834446710_3985197217382505033_o.jpg,2048,1412,license_plate,448,795,732,890
11700688_703563713088724_5371710674192142101_o.jpg,1920,1080,license_plate,1010,790,1216,848
20622298_1211795218932235_6146522982903153651_n.jpg,788,871,license_plate,290,446,444,481
25734278_1328829950562094_6219371708631099206_o.jpg,1032,526,license_plate,841,373,948,433
1495321_453729748072123_105839421_o.jpg,1600,1067,license_plate,1243,696,1382,730
1495321_453729748072123_105839421_o.jpg,1600,1067,license_plate,743,608,829,626
1495321_453729748072123_105839421_o.jpg,1600,1067,license_plate,208,707,338,740
12813892_805589022886192_8003546923082953986_n.jpg,960,540,license_plate,911,491,959,528
12813892_805589022886192_8003546923082953986_n.jpg,960,540,license_plate,687,390,745,407
21273060_1230703987041358_4278699600733636639_o.jpg,1440,1080,license_plate,580,749,905,827
13692763_882670491844711_3015232313615700500_o.jpg,2048,1500,license_plate,317,931,570,1000
76948990_2268751866569893_6145075186610733056_n.jpg,820,673,license_plate,432,332,567,369
10314633_801762286602199_565698950940283620_n.jpg,578,509,license_plate,268,234,341,257
26804960_1351920671586355_3038915280205871925_n.jpg,678,489,license_plate,299,355,385,372
87803974_2478321935612884_3046398463144099840_o.jpg,1549,1048,license_plate,1103,560,1268,638
11878922_720208018090960_5464374922149273871_o.jpg,2048,1400,license_plate,342,798,614,861
12140814_748476435264118_8849217951589532613_n.jpg,960,720,license_plate,494,216,558,238
75486028_2257980650980348_7382268966086901760_o.jpg,1226,1155,license_plate,454,525,752,593
30848736_1441346299310458_2222528534606714991_o.jpg,1898,1575,license_plate,405,1229,862,1369
48412431_1742122932566125_7313264690069504000_n.jpg,756,484,license_plate,324,303,420,325
12440451_788296564615438_1355177239252700200_o.jpg,2048,1536,license_plate,64,981,352,1248
49344468_1781996648578753_5650781900323684352_o.jpg,1036,1204,license_plate,368,777,707,895
13248547_844316569013437_8326341818582014445_o.jpg,1024,778,license_plate,790,562,934,610
24302251_1309961569115599_8754176774345307991_o.jpg,1440,1253,license_plate,157,734,399,809
10405238_715943828517379_4772801550079879169_n.jpg,800,525,license_plate,314,404,512,447
11880385_719716178140144_4313190594050582618_n.jpg,960,540,license_plate,768,421,820,433
20369493_1199004490211308_5931817868679837010_o.jpg,1487,1258,license_plate,501,738,781,808
22222009_1257054857739604_5390061264797452111_n.jpg,658,598,license_plate,461,370,542,408
17553422_1091536050958153_4811537706203870480_n.jpg,416,294,license_plate,188,214,288,242
29541148_1415127225265699_1037889163003856966_n.jpg,847,744,license_plate,103,529,301,611
13641214_876412572470503_2408380402818005156_o.jpg,1794,1285,license_plate,739,797,1263,922
45166297_1677189895726096_7287159634031280128_o.jpg,1273,1021,license_plate,460,521,849,603
13987539_896008400510920_3238169129503619891_o.jpg,1974,1496,license_plate,805,1081,1262,1193
75349101_2293341144110965_129842350326284288_o.jpg,2048,1072,license_plate,272,707,546,791
12933107_825089404269487_5209099256493596084_n.jpg,570,414,license_plate,115,316,188,332
72419395_2198358380275909_4529746872872468480_n.jpg,495,464,license_plate,333,283,411,301
33782011_1470446833067071_6775310698986602496_o.jpg,2048,1289,license_plate,1151,100,1199,112
33782011_1470446833067071_6775310698986602496_o.jpg,2048,1289,license_plate,1311,82,1386,101
33782011_1470446833067071_6775310698986602496_o.jpg,2048,1289,license_plate,672,114,740,140
33782011_1470446833067071_6775310698986602496_o.jpg,2048,1289,license_plate,200,637,528,788
79370278_2377835942328151_3856266533089050624_o.jpg,1338,1093,license_plate,179,544,442,650
10338478_595848440526919_3851374837963561198_o.jpg,2048,1536,license_plate,921,1084,1294,1171
13938243_893967617381665_7023362168077150961_o.jpg,720,1214,license_plate,61,659,143,701
13147368_840112166100544_3803058664332484045_o.jpg,1437,814,license_plate,183,526,400,590
11227649_711556432289452_7489179123781785585_o.jpg,1091,786,license_plate,342,420,616,477
16299659_1038710736240685_8934975612099147250_o.jpg,991,570,license_plate,835,306,909,346
18527482_1140705479374543_2743284918430215688_o.jpg,1751,1321,license_plate,1043,757,1326,868
13151575_838351172943310_5880530042366578401_n.jpg,670,468,license_plate,332,220,460,248
67916817_2081541208624294_3146729616438198272_o.jpg,2048,1902,license_plate,786,1299,1335,1438
29352273_1416953831749705_842306648470973843_o.jpg,1128,773,license_plate,433,463,565,494
13580514_872932782818482_4025503334589528750_o.jpg,1536,2048,license_plate,598,939,973,1051
49629719_1763617677083317_2273192053649178624_n.jpg,721,432,license_plate,344,193,438,220
13006579_828857517226009_4719328823843651790_n.jpg,473,497,license_plate,125,283,234,312
30072791_1426519340793154_852785060532367394_o.jpg,1567,795,license_plate,130,509,212,543
12141093_743495445762217_1042666171632120004_o.jpg,1854,1058,license_plate,1445,686,1723,770
12244476_757741821004246_60997317759000724_o.jpg,1246,1181,license_plate,224,701,336,725
75627411_2245540695557677_5492483802523500544_o.jpg,1138,640,license_plate,681,427,848,483
78351435_2284622751649471_9103661153602502656_o.jpg,1515,1282,license_plate,486,854,888,946
52416018_1823327441112340_3424259652802576384_n.jpg,673,530,license_plate,287,217,391,288
71120127_2161808347264246_4129146769139302400_o.jpg,1561,1374,license_plate,1514,631,1558,646
71120127_2161808347264246_4129146769139302400_o.jpg,1561,1374,license_plate,59,1001,185,1067
73076114_2208490252596055_3651380886374449152_o.jpg,1534,2048,license_plate,600,604,850,670
73076114_2208490252596055_3651380886374449152_o.jpg,1534,2048,license_plate,719,1649,996,1715
54798957_1862337100544707_9034639817975005184_o.jpg,2048,1742,license_plate,1011,943,1514,1068
22894306_1280351252076631_3327169528867113488_n.jpg,960,720,license_plate,419,412,535,441
10325320_513553982089699_3125338926507908428_n.jpg,680,471,license_plate,179,297,260,317
10314511_659529077492188_2080362415618779890_n.jpg,960,639,license_plate,357,398,392,410
10314511_659529077492188_2080362415618779890_n.jpg,960,639,license_plate,493,396,574,419
33816527_1471450032966751_884347252443709440_n.jpg,903,529,license_plate,241,306,314,329
39441337_1583564358421984_4421969813950169088_o.jpg,992,944,license_plate,688,656,860,742
13131093_837569013021526_40302821145813815_o.jpg,2048,1367,license_plate,993,990,1272,1073
81815682_2375785552533190_9194627044808327168_o.jpg,1734,943,license_plate,833,628,1068,679
26196026_1340332612745161_7084266385843987224_n.jpg,958,676,license_plate,301,387,426,427
12038872_743006919144403_8036094887139065025_o.jpg,2116,1038,license_plate,109,687,328,759
29789944_1423268834451538_6131223081890549371_n.jpg,959,926,license_plate,429,563,727,647
51814915_1809802722464812_4668151257683197952_o.jpg,1318,1008,license_plate,796,545,1021,597
52883889_1830581010386983_4969591853725777920_n.jpg,947,764,license_plate,224,395,377,464
65668791_2022814727830276_303828825492422656_n.jpg,945,696,license_plate,310,330,495,368
27797940_1372089349569487_5266801156813048562_o.jpg,996,868,license_plate,611,527,806,602
13230190_848684395243321_4836857793403585602_n.jpg,720,558,license_plate,274,401,460,444
25289626_1319073188204437_8008394448449057768_n.jpg,595,507,license_plate,421,147,449,153
25289626_1319073188204437_8008394448449057768_n.jpg,595,507,license_plate,129,170,156,189
25289626_1319073188204437_8008394448449057768_n.jpg,595,507,license_plate,217,245,279,262
18738672_1149324701845954_155097395318636464_o.jpg,2048,1543,license_plate,1557,1003,1858,1152
38509177_1563661540412266_3665543356349415424_n.jpg,517,557,license_plate,96,380,423,448
22548749_1271770942934662_4744499436922983244_o.jpg,984,915,license_plate,273,497,491,549
15578703_1013683505410075_5174420771483084114_n.jpg,960,720,license_plate,104,157,144,168
15578703_1013683505410075_5174420771483084114_n.jpg,960,720,license_plate,315,478,498,519
12359839_768984133213348_2413416325642089269_n.jpg,960,539,license_plate,493,389,579,415
14380084_928161770628916_6607845270025393652_o.jpg,2048,1283,license_plate,1745,646,1916,719
10492167_538420749603022_2609224615461458217_n.jpg,800,533,license_plate,247,343,282,361
18814537_1151544208290670_7195203702401107578_o.jpg,1492,986,license_plate,836,584,947,616
1510792_461317267313371_1405193480_n.jpg,640,428,license_plate,240,304,375,338
10462807_700300533415042_6960816051806502329_n.jpg,960,640,license_plate,68,365,157,428
55448506_1866519786793105_7042652411499905024_o.jpg,1802,2048,license_plate,763,924,1200,1025
14103060_910654419046318_3061453578991788368_o.jpg,2048,1152,license_plate,1456,701,1605,803
26840983_1347204682057954_2394731866596759715_o.jpg,1600,900,license_plate,694,427,1127,536
17966885_1109368855841539_7765667946007653831_o.jpg,1127,884,license_plate,27,307,117,340
17966885_1109368855841539_7765667946007653831_o.jpg,1127,884,license_plate,863,431,972,480
23231341_1286220638156359_186418123027217317_n.jpg,786,726,license_plate,464,522,654,567
76627630_2266469243464822_2103968615609925632_o.jpg,1981,1824,license_plate,495,976,834,1064
21248470_1232193933559030_4542381824964780766_o.jpg,2048,1536,license_plate,593,790,918,849
64361564_1992952587483157_7470242957304528896_n.jpg,637,562,license_plate,330,417,424,436
23755256_1299788000132956_6155257376298406254_n.jpg,630,473,license_plate,238,374,376,401
36271676_1503795076398913_8280498789781864448_o.jpg,1162,542,license_plate,364,286,853,374
22089026_1254192018025888_8448588593130372928_n.jpg,593,376,license_plate,145,249,223,271
87804072_2486472514797826_41921298875547648_n.jpg,849,540,license_plate,504,326,641,359
13567006_873988709379556_9211423271328315752_n.jpg,528,596,license_plate,206,400,338,430
16427729_1323524584425964_6279520486055223067_n.jpg,710,481,license_plate,79,269,169,305
15874726_1022274261217666_3907161638771133848_o.jpg,1630,1186,license_plate,808,704,1055,752
83914457_2410512949060450_1617985751738220544_o.jpg,1663,2048,license_plate,467,1326,766,1397
